Epoch,First Derivative Mean Motion,Inclination (degrees),Right Ascension of the Ascending Node (degrees),Argument of Perigee (degrees),Mean Anomaly (degrees),Eccentricity,Mean Motion (revolutions per day),Revolution Number at Epoch
2023-02-11,0.00021461666666666666,51.64241666666666,231.54396666666665,338.72476666666665,144.40061666666668,0.0008491166666666667,15.498459358333333,38228.0
2023-02-12,0.000271332,51.64162,225.56527999999997,343.18898,183.12282,0.0009061,15.499205462,38246.6
2023-02-13,0.000245904,51.64228000000001,220.9801,346.65434,93.00692,0.0009120599999999999,15.499630108,38261.0
2023-02-14,0.0002449857142857143,51.64154285714285,216.06795714285713,349.41348571428574,144.7452,0.0009132857142857144,15.500108990000001,38276.42857142857
2023-02-15,0.000233404,51.64041999999999,211.00954000000002,353.31036,91.01518000000002,0.00092172,15.500550667999999,38292.4
2023-02-16,0.000229485,51.639649999999996,206.351,356.224925,174.13945,0.000933775,15.500978974999999,38306.75
2023-02-17,0.00023464666666666667,51.6394,201.52613333333332,179.93078333333332,118.02389999999998,0.0009412666666666667,15.501455956666666,38322.0
2023-02-18,0.00019057666666666667,51.63936666666667,196.4642,3.3889666666666667,120.87519999999999,0.0009526166666666666,15.501812738333333,38337.833333333336
2023-02-19,0.00017853166666666667,51.639266666666664,190.80435,7.045316666666667,72.79233333333333,0.0009661833333333333,15.502183891666666,38355.666666666664
2023-02-20,-0.002419155,51.638149999999996,185.933275,11.274675,128.688075,0.000577575,15.491305515,38370.75
2023-02-21,0.00019733799999999997,51.6386,181.93688,12.78612,86.10882,0.0005180600000000001,15.491851403999998,38383.4
2023-02-22,0.00016288499999999998,51.6386,176.73771666666667,16.356183333333334,147.30778333333333,0.0005254333333333333,15.492170631666667,38399.5
2023-02-23,0.00018331142857142858,51.638914285714286,172.11934285714284,19.512942857142857,132.64067142857144,0.0005379285714285715,15.492517924285716,38414.0
2023-02-24,0.0001801557142857143,51.638914285714286,166.96852857142858,23.094114285714284,124.85841428571429,0.0005429571428571428,15.492886698571429,38430.142857142855
2023-02-25,0.00018433666666666665,51.63916666666666,161.82036666666667,28.08235,96.197,0.0005472833333333333,15.493261456666666,38446.333333333336
2023-02-26,0.000173585,51.639100000000006,157.0391,31.1122,84.2568,0.00055055,15.493592986666668,38461.333333333336
2023-02-27,0.00017578333333333334,51.63915,151.92198333333332,34.35443333333333,150.17353333333332,0.00055855,15.493975,38477.333333333336
2023-02-28,0.00026058,51.64053333333334,146.88473333333334,37.66203333333333,69.82705,0.0005527833333333333,15.494683221666667,38493.166666666664
2023-03-01,0.0002913633333333333,51.64123333333333,141.92856666666668,42.40766666666667,73.99426666666666,0.0005950666666666666,15.495383703333333,38508.666666666664
2023-03-02,0.0002695133333333333,51.641,137.89983333333336,41.9021,55.41143333333334,0.0006130666666666666,15.495741306666666,38521.333333333336
2023-03-03,0.000208445,51.640924999999996,131.175175,51.230025,98.586325,0.000599275,15.4961683,38542.25
