,Satellite Name,Epoch,First Derivative Mean Motion,Second Derivative Mean Motion,BSTAR Drag Term,Element Set Number,Inclination (degrees),Right Ascension of the Ascending Node (degrees),Eccentricity,Argument of Perigee (degrees),Mean Anomaly (degrees),Mean Motion (revolutions per day),Revolution Number at Epoch,Epoch Date,Epoch Time
3026,40055U 14034C,2024-03-31 11:12:39.028032,2.917e-05,0.0,0.0,999,98.3968,282.9993,0.0014633,80.3528,279.9333,14.77697032,52510,2024-03-31,11:12:39.028032
3027,40055U 14034C,2024-03-31 11:12:39.028032,2.917e-05,0.0,0.0,999,98.3968,282.9993,0.0014633,80.3528,279.9333,14.77697032,52507,2024-03-31,11:12:39.028032
3028,40055U 14034C,2024-03-31 19:20:11.322240,2.043e-05,0.0,0.0,999,98.3969,283.3518,0.0014623,79.4095,280.8761,14.7769552,52515,2024-03-31,19:20:11.322240
3029,40055U 14034C,2024-03-31 19:20:11.322240,2.043e-05,0.0,0.0,999,98.3969,283.3518,0.0014623,79.4095,280.8761,14.7769552,52512,2024-03-31,19:20:11.322240
3030,40055U 14034C,2024-04-01 01:50:13.099200,2.041e-05,0.0,0.0,999,98.3969,283.6339,0.0014621,78.6203,281.6648,14.77696711,52519,2024-04-01,01:50:13.099200
3032,40055U 14034C,2024-04-01 11:35:15.731808,1.976e-05,0.0,0.0,999,98.3969,284.0571,0.0014603,77.4289,282.8553,14.77698196,52522,2024-04-01,11:35:15.731808
3031,40055U 14034C,2024-04-01 11:35:15.731808,1.976e-05,0.0,0.0,999,98.3969,284.0571,0.0014603,77.4289,282.8553,14.77698196,52525,2024-04-01,11:35:15.731808
3033,40055U 14034C,2024-04-02 11:57:52.188480,1.72e-05,0.0,0.0,999,98.397,285.1149,0.0014584,74.4539,285.8279,14.77701389,52540,2024-04-02,11:57:52.188480
3034,40055U 14034C,2024-04-02 11:57:52.188480,1.72e-05,0.0,0.0,999,98.397,285.1149,0.0014584,74.4539,285.8279,14.77701389,52537,2024-04-02,11:57:52.188480
3035,40055U 14034C,2024-04-03 02:35:25.956384,1.612e-05,0.0,0.0,999,98.397,285.7496,0.0014573,72.6788,287.6014,14.77703394,52549,2024-04-03,02:35:25.956384
3036,40055U 14034C,2024-04-03 10:42:58.024224,1.554e-05,0.0,0.0,999,98.397,286.1022,0.0014567,71.6748,288.6044,14.77704404,52554,2024-04-03,10:42:58.024224
3037,40055U 14034C,2024-04-03 12:20:28.450752,1.634e-05,0.0,0.0,999,98.3969,286.1728,0.0014553,71.3622,288.9166,14.77704206,52552,2024-04-03,12:20:28.450752
3038,40055U 14034C,2024-04-03 18:50:30.077376,1.618e-05,0.0,0.0,999,98.3969,286.4549,0.0014549,70.5837,289.6944,14.77705135,52559,2024-04-03,18:50:30.077376
3039,40055U 14034C,2024-04-03 20:28:00.490080,1.611e-05,0.0,0.0,999,98.3969,286.5254,0.0014545,70.3788,289.899,14.77705328,52557,2024-04-03,20:28:00.490080
3040,40055U 14034C,2024-04-04 02:58:02.102016,1.586e-05,0.0,0.0,999,98.3969,286.8075,0.0014539,69.584,290.6929,14.777062,52564,2024-04-04,02:58:02.102016
3041,40055U 14034C,2024-04-04 12:43:04.511712,1.434e-05,0.0,0.0,999,98.3969,287.2306,0.0014523,68.3863,291.8892,14.777068,52570,2024-04-04,12:43:04.511712
3042,40055U 14034C,2024-04-04 12:43:04.511712,1.434e-05,0.0,0.0,999,98.3969,287.2306,0.0014523,68.3863,291.8892,14.777068,52567,2024-04-04,12:43:04.511712
3043,40055U 14034C,2024-04-04 19:13:06.097728,1.412e-05,0.0,0.0,999,98.3969,287.5127,0.0014518,67.604,292.6705,14.77707598,52574,2024-04-04,19:13:06.097728
3044,40055U 14034C,2024-04-04 19:13:06.097728,1.412e-05,0.0,0.0,999,98.3969,287.5127,0.0014518,67.604,292.6705,14.77707598,52571,2024-04-04,19:13:06.097728
3045,40055U 14034C,2024-04-05 01:43:07.656096,1.422e-05,0.0,0.0,999,98.3969,287.7948,0.0014513,66.7969,293.4767,14.77708636,52578,2024-04-05,01:43:07.656096
3047,40055U 14034C,2024-04-05 11:28:09.995808,1.38e-05,0.0,0.0,999,98.3968,288.2179,0.0014498,65.5919,294.6801,14.7770974,52581,2024-04-05,11:28:09.995808
3046,40055U 14034C,2024-04-05 11:28:09.995808,1.38e-05,0.0,0.0,999,98.3968,288.2179,0.0014498,65.5919,294.6801,14.7770974,52584,2024-04-05,11:28:09.995808
3048,40055U 14034C,2024-04-05 19:35:41.915904,1.297e-05,0.0,0.0,999,98.3969,288.5705,0.0014492,64.6342,295.6366,14.77710418,52589,2024-04-05,19:35:41.915904
3049,40055U 14034C,2024-04-05 19:35:41.915904,1.297e-05,0.0,0.0,999,98.3969,288.5705,0.0014492,64.6342,295.6366,14.77710418,52586,2024-04-05,19:35:41.915904
3050,40055U 14034C,2024-04-06 02:05:43.415520,1.284e-05,0.0,0.0,999,98.3969,288.8526,0.0014489,63.8348,296.4349,14.77711335,52593,2024-04-06,02:05:43.415520
3051,40055U 14034C,2024-04-06 11:50:45.677472,1.28e-05,0.0,0.0,999,98.3968,289.2757,0.0014473,62.6287,297.6394,14.77712585,52599,2024-04-06,11:50:45.677472
3052,40055U 14034C,2024-04-06 11:50:45.677472,1.28e-05,0.0,0.0,999,98.3968,289.2757,0.0014473,62.6287,297.6394,14.77712585,52596,2024-04-06,11:50:45.677472
3053,40055U 14034C,2024-04-07 12:13:21.220896,1.387e-05,0.0,0.0,999,98.3968,290.3335,0.0014447,59.6192,300.6443,14.77716171,52614,2024-04-07,12:13:21.220896
3054,40055U 14034C,2024-04-07 12:13:21.220896,1.387e-05,0.0,0.0,999,98.3968,290.3335,0.0014447,59.6192,300.6443,14.77716171,52611,2024-04-07,12:13:21.220896
3055,40055U 14034C,2024-04-07 18:43:22.672128,1.38e-05,0.0,0.0,999,98.3968,290.6156,0.0014444,58.8188,301.4435,14.77716896,52618,2024-04-07,18:43:22.672128
3056,40055U 14034C,2024-04-07 18:43:22.672128,1.38e-05,0.0,0.0,999,98.3968,290.6156,0.0014444,58.8188,301.4435,14.77716896,52615,2024-04-07,18:43:22.672128
3057,40055U 14034C,2024-04-08 02:50:54.450528,1.345e-05,0.0,0.0,999,98.3967,290.9681,0.0014433,57.8381,302.4226,14.77717737,52623,2024-04-08,02:50:54.450528
3058,40055U 14034C,2024-04-08 10:58:26.199552,1.445e-05,0.0,0.0,999,98.3967,291.3207,0.0014419,56.8223,303.4367,14.77719302,52628,2024-04-08,10:58:26.199552
3059,40055U 14034C,2024-04-08 10:58:26.199552,1.445e-05,0.0,0.0,999,98.3967,291.3207,0.0014419,56.8223,303.4367,14.77719302,52625,2024-04-08,10:58:26.199552
3060,40055U 14034C,2024-04-08 19:05:57.951168,1.468e-05,0.0,0.0,999,98.3967,291.6733,0.0014408,55.8218,304.4355,14.7772037,52633,2024-04-08,19:05:57.951168
3061,40055U 14034C,2024-04-08 23:58:28.990560,1.435e-05,0.0,0.0,999,98.3967,291.8848,0.0014398,55.22,305.0362,14.77720789,52633,2024-04-08,23:58:28.990560
3062,40055U 14034C,2024-04-09 01:35:59.334144,1.435e-05,0.0,0.0,999,98.3967,291.9553,0.0014396,55.0181,305.2378,14.77720985,52637,2024-04-09,01:35:59.334144
3063,40055U 14034C,2024-04-09 09:43:31.066752,1.374e-05,0.0,0.0,999,98.3967,292.3079,0.0014379,54.0187,306.2353,14.77721548,52642,2024-04-09,09:43:31.066752
3064,40055U 14034C,2024-04-09 09:43:31.066752,1.374e-05,0.0,0.0,999,98.3967,292.3079,0.0014379,54.0187,306.2353,14.77721548,52639,2024-04-09,09:43:31.066752
3065,40055U 14034C,2024-04-10 01:58:34.368672,1.436e-05,0.0,0.0,999,98.3967,293.0131,0.0014352,52.02,308.2303,14.77724091,52652,2024-04-10,01:58:34.368672
3066,40055U 14034C,2024-04-10 11:43:36.370560,1.339e-05,0.0,0.0,999,98.3966,293.4363,0.0014336,50.8087,309.4393,14.77724684,52658,2024-04-10,11:43:36.370560
3067,40055U 14034C,2024-04-10 11:43:36.370560,1.339e-05,0.0,0.0,999,98.3966,293.4363,0.0014336,50.8087,309.4393,14.77724684,52655,2024-04-10,11:43:36.370560
3068,40055U 14034C,2024-04-11 02:21:09.252000,1.375e-05,0.0,0.0,999,98.3966,294.0709,0.0014315,49.0115,311.233,14.7772679,52667,2024-04-11,02:21:09.252000
3069,40055U 14034C,2024-04-11 12:06:11.130336,1.453e-05,0.0,0.0,999,98.3966,294.494,0.0014294,47.7624,312.4796,14.77728475,52673,2024-04-11,12:06:11.130336
3070,40055U 14034C,2024-04-11 12:06:11.130336,1.453e-05,0.0,0.0,999,98.3966,294.494,0.0014294,47.7624,312.4796,14.77728475,52670,2024-04-11,12:06:11.130336
3071,40055U 14034C,2024-04-12 02:43:43.914144,1.396e-05,0.0,0.0,999,98.3966,295.1286,0.0014269,45.9675,314.2707,14.7773001,52682,2024-04-12,02:43:43.914144
3072,40055U 14034C,2024-04-12 12:28:45.701760,1.55e-05,0.0,0.0,999,98.3966,295.5517,0.001425,44.7128,315.5227,14.77732148,52688,2024-04-12,12:28:45.701760
3073,40055U 14034C,2024-04-12 12:28:45.701760,1.55e-05,0.0,0.0,999,98.3966,295.5517,0.001425,44.7128,315.5227,14.77732148,52685,2024-04-12,12:28:45.701760
3074,40055U 14034C,2024-04-13 03:06:18.344736,1.506e-05,0.0,0.0,999,98.3965,296.1864,0.0014218,42.9268,317.3048,14.77733835,52697,2024-04-13,03:06:18.344736
3075,40055U 14034C,2024-04-13 12:51:20.052000,1.666e-05,0.0,0.0,999,98.3966,296.6094,0.0014194,41.6759,318.5529,14.77736027,52703,2024-04-13,12:51:20.052000
3076,40055U 14034C,2024-04-13 12:51:20.052000,1.666e-05,0.0,0.0,999,98.3966,296.6094,0.0014194,41.6759,318.5529,14.77736027,52700,2024-04-13,12:51:20.052000
3077,40055U 14034C,2024-04-14 01:51:22.264992,1.728e-05,0.0,0.0,999,98.3967,297.1734,0.0014166,40.0449,320.1801,14.77738226,52711,2024-04-14,01:51:22.264992
3078,40055U 14034C,2024-04-14 11:36:23.895360,1.836e-05,0.0,0.0,999,98.3966,297.5965,0.0014147,38.7954,321.4268,14.77740187,52717,2024-04-14,11:36:23.895360
3079,40055U 14034C,2024-04-14 11:36:23.895360,1.836e-05,0.0,0.0,999,98.3966,297.5965,0.0014147,38.7954,321.4268,14.77740187,52714,2024-04-14,11:36:23.895360
3080,40055U 14034C,2024-04-15 02:13:56.166816,2.144e-05,0.0,0.0,999,98.3968,298.2312,0.0014122,36.9046,323.3132,14.77744336,52726,2024-04-15,02:13:56.166816
3081,40055U 14034C,2024-04-15 11:58:57.660672,2.213e-05,0.0,0.0,999,98.3967,298.6542,0.0014102,35.6414,324.5734,14.77746285,52732,2024-04-15,11:58:57.660672
3082,40055U 14034C,2024-04-15 11:58:57.660672,2.213e-05,0.0,0.0,999,98.3967,298.6542,0.0014102,35.6414,324.5734,14.77746285,52729,2024-04-15,11:58:57.660672
3083,40055U 14034C,2024-04-16 02:36:29.783520,2.347e-05,0.0,0.0,999,98.3968,299.2888,0.0014088,33.7245,326.4858,14.77749589,52741,2024-04-16,02:36:29.783520
3084,40055U 14034C,2024-04-16 12:21:31.190112,3.4e-05,0.0,0.0,999,98.3969,299.7117,0.001403,32.6573,327.5501,14.77753878,52747,2024-04-16,12:21:31.190112
3085,40055U 14034C,2024-04-16 12:21:31.190112,3.4e-05,0.0,0.0,999,98.3969,299.7117,0.001403,32.6573,327.5501,14.77753878,52744,2024-04-16,12:21:31.190112
3086,40055U 14034C,2024-04-17 01:21:32.823360,3.67e-05,0.0,0.0,999,98.3969,300.276,0.0013985,31.0882,329.1152,14.77758128,52755,2024-04-17,01:21:32.823360
3087,40055U 14034C,2024-04-17 12:44:04.203744,3.469e-05,0.0,0.0,999,98.3969,300.7697,0.0013951,29.6887,330.5111,14.77760337,52762,2024-04-17,12:44:04.203744
3088,40055U 14034C,2024-04-17 12:44:04.203744,3.469e-05,0.0,0.0,999,98.3969,300.7697,0.0013951,29.6887,330.5111,14.77760337,52759,2024-04-17,12:44:04.203744
3089,40055U 14034C,2024-04-18 01:44:05.599392,3.786e-05,0.0,0.0,999,98.3969,301.3339,0.0013916,28.0362,332.1594,14.77765125,52770,2024-04-18,01:44:05.599392
3090,40055U 14034C,2024-04-18 11:29:06.580032,3.652e-05,0.0,0.0,999,98.3967,301.757,0.0013905,26.7061,333.4862,14.77767538,52776,2024-04-18,11:29:06.580032
3091,40055U 14034C,2024-04-18 11:29:06.580032,3.652e-05,0.0,0.0,999,98.3967,301.757,0.0013905,26.7061,333.4862,14.77767538,52773,2024-04-18,11:29:06.580032
3092,40055U 14034C,2024-04-19 02:06:37.917504,3.668e-05,0.0,0.0,999,98.3965,302.3917,0.001386,24.8634,335.324,14.77771973,52785,2024-04-19,02:06:37.917504
3093,40055U 14034C,2024-04-19 11:51:38.688192,3.943e-05,0.0,0.0,999,98.3963,302.8148,0.0013827,23.5826,336.6015,14.77775934,52791,2024-04-19,11:51:38.688192
3094,40055U 14034C,2024-04-19 11:51:38.688192,3.943e-05,0.0,0.0,999,98.3963,302.8148,0.0013827,23.5826,336.6015,14.77775934,52788,2024-04-19,11:51:38.688192
3095,40055U 14034C,2024-04-20 02:29:09.540960,4.784e-05,0.0,0.0,999,98.3961,303.4494,0.0013804,21.6991,338.48,14.77784219,52800,2024-04-20,02:29:09.540960
3096,40055U 14034C,2024-04-20 12:14:10.196736,3.929e-05,0.0,0.0,999,98.396,303.8726,0.0013775,20.514,339.662,14.77784847,52806,2024-04-20,12:14:10.196736
3097,40055U 14034C,2024-04-20 12:14:10.196736,3.929e-05,0.0,0.0,999,98.396,303.8726,0.0013775,20.514,339.662,14.77784847,52803,2024-04-20,12:14:10.196736
3098,40055U 14034C,2024-04-20 20:21:40.583232,3.778e-05,0.0,0.0,999,98.3959,304.2252,0.0013753,19.5006,340.6726,14.77787514,52808,2024-04-20,20:21:40.583232
3099,40055U 14034C,2024-04-21 04:29:10.906656,3.662e-05,0.0,0.0,999,98.3959,304.5779,0.0013743,18.3964,341.7739,14.77790301,52816,2024-04-21,04:29:10.906656
3100,40055U 14034C,2024-04-21 12:36:41.153184,4.363e-05,0.0,0.0,999,98.3958,304.9305,0.0013734,17.265,342.9023,14.77795129,52818,2024-04-21,12:36:41.153184
3101,40055U 14034C,2024-04-21 19:06:41.317056,4.389e-05,0.0,0.0,999,98.3958,305.2127,0.001372,16.3974,343.7676,14.77797612,52825,2024-04-21,19:06:41.317056
3102,40055U 14034C,2024-04-21 20:44:11.353920,4.358e-05,0.0,0.0,999,98.3958,305.2833,0.0013711,16.1982,343.9663,14.77798152,52823,2024-04-21,20:44:11.353920
3103,40055U 14034C,2024-04-22 01:36:41.438592,4.374e-05,0.0,0.0,999,98.3957,305.4949,0.0013697,15.5451,344.6176,14.7780012,52829,2024-04-22,01:36:41.438592
3104,40055U 14034C,2024-04-22 11:21:41.575968,4.251e-05,0.0,0.0,999,98.3956,305.9179,0.0013672,14.2551,345.9041,14.77803238,52835,2024-04-22,11:21:41.575968
3105,40055U 14034C,2024-04-22 11:21:41.575968,4.251e-05,0.0,0.0,999,98.3956,305.9179,0.0013672,14.2551,345.9041,14.77803238,52832,2024-04-22,11:21:41.575968
3106,40055U 14034C,2024-04-23 01:59:11.607072,3.988e-05,0.0,0.0,999,98.3955,306.5526,0.0013618,12.3898,347.7643,14.77807935,52844,2024-04-23,01:59:11.607072
3107,40055U 14034C,2024-04-23 11:44:11.527584,3.645e-05,0.0,0.0,999,98.3954,306.9756,0.0013617,11.0416,349.1089,14.77810657,52850,2024-04-23,11:44:11.527584
3108,40055U 14034C,2024-04-23 11:44:11.527584,3.645e-05,0.0,0.0,999,98.3954,306.9756,0.0013617,11.0416,349.1089,14.77810657,52847,2024-04-23,11:44:11.527584
3109,40055U 14034C,2024-04-24 02:21:41.256288,3.521e-05,0.0,0.0,999,98.3954,307.6102,0.0013554,9.1699,350.9755,14.77815637,52859,2024-04-24,02:21:41.256288
3110,40055U 14034C,2024-04-24 12:06:40.984128,3.48e-05,0.0,0.0,999,98.3954,308.0332,0.0013532,7.8682,352.2737,14.77818886,52865,2024-04-24,12:06:40.984128
3111,40055U 14034C,2024-04-24 12:06:40.984128,3.48e-05,0.0,0.0,999,98.3954,308.0332,0.0013532,7.8682,352.2737,14.77818886,52862,2024-04-24,12:06:40.984128
3112,40055U 14034C,2024-04-25 01:06:40.511808,3.635e-05,0.0,0.0,999,98.3955,308.5974,0.0013501,6.1997,353.9377,14.77823621,52873,2024-04-25,01:06:40.511808
3113,40055U 14034C,2024-04-25 12:29:10.012128,3.3e-05,0.0,0.0,999,98.3955,309.0908,0.0013486,4.6576,355.4757,14.77826296,52880,2024-04-25,12:29:10.012128
3114,40055U 14034C,2024-04-25 12:29:10.012128,3.3e-05,0.0,0.0,999,98.3955,309.0908,0.0013486,4.6576,355.4757,14.77826296,52877,2024-04-25,12:29:10.012128
3115,40055U 14034C,2024-04-25 20:36:39.608064,3.771e-05,0.0,0.0,999,98.3955,309.4432,0.001348,3.5937,356.5367,14.7782965,52882,2024-04-25,20:36:39.608064
3116,40055U 14034C,2024-04-26 01:29:09.338496,3.838e-05,0.0,0.0,999,98.3956,309.6548,0.0013472,2.9231,357.2055,14.77831253,52888,2024-04-26,01:29:09.338496
3118,40055U 14034C,2024-04-26 11:14:08.743200,3.221e-05,0.0,0.0,999,98.3956,310.0777,0.0013437,1.5926,358.5323,14.77832628,52891,2024-04-26,11:14:08.743200
3117,40055U 14034C,2024-04-26 11:14:08.743200,3.221e-05,0.0,0.0,999,98.3956,310.0777,0.0013437,1.5926,358.5323,14.77832628,52894,2024-04-26,11:14:08.743200
3119,40055U 14034C,2024-04-26 19:21:38.187936,3.349e-05,0.0,0.0,999,98.3957,310.4302,0.0013388,0.5275,359.5946,14.77835268,52899,2024-04-26,19:21:38.187936
3120,40055U 14034C,2024-04-26 19:21:38.187936,3.349e-05,0.0,0.0,999,98.3957,310.4302,0.0013388,0.5275,359.5946,14.77835268,52896,2024-04-26,19:21:38.187936
3121,40055U 14034C,2024-04-27 01:51:37.708992,3.835e-05,0.0,0.0,999,98.3957,310.7122,0.0013374,359.6914,0.4285,14.7783838,52903,2024-04-27,01:51:37.708992
3122,40055U 14034C,2024-04-27 11:36:36.939168,3.835e-05,0.0,0.0,999,98.3957,311.1354,0.0013327,358.3744,1.7419,14.77841231,52909,2024-04-27,11:36:36.939168
3123,40055U 14034C,2024-04-27 11:36:36.939168,3.835e-05,0.0,0.0,999,98.3957,311.1354,0.0013327,358.3744,1.7419,14.77841231,52906,2024-04-27,11:36:36.939168
3124,40055U 14034C,2024-04-27 19:44:06.262080,3.229e-05,0.0,0.0,999,98.3957,311.4879,0.0013297,357.3024,2.8111,14.7784216,52914,2024-04-27,19:44:06.262080
3125,40055U 14034C,2024-04-27 19:44:06.262080,3.229e-05,0.0,0.0,999,98.3957,311.4879,0.0013297,357.3024,2.8111,14.7784216,52911,2024-04-27,19:44:06.262080
3126,40055U 14034C,2024-04-28 02:14:05.668224,3.202e-05,0.0,0.0,999,98.3958,311.77,0.0013273,356.4445,3.6668,14.77844204,52918,2024-04-28,02:14:05.668224
3127,40055U 14034C,2024-04-28 11:59:04.794720,2.411e-05,0.0,0.0,999,98.3959,312.1932,0.0013248,355.1333,4.9745,14.77844034,52924,2024-04-28,11:59:04.794720
3128,40055U 14034C,2024-04-28 11:59:04.794720,2.411e-05,0.0,0.0,999,98.3959,312.1932,0.0013248,355.1333,4.9745,14.77844034,52921,2024-04-28,11:59:04.794720
3129,40055U 14034C,2024-04-28 18:29:04.177536,2.291e-05,0.0,0.0,999,98.396,312.4752,0.0013222,354.2796,5.826,14.77845288,52928,2024-04-28,18:29:04.177536
3130,40055U 14034C,2024-04-28 18:29:04.177536,2.291e-05,0.0,0.0,999,98.396,312.4752,0.0013222,354.2796,5.826,14.77845288,52925,2024-04-28,18:29:04.177536
3131,40055U 14034C,2024-04-29 02:36:33.373440,2.15e-05,0.0,0.0,999,98.396,312.8278,0.0013191,353.2179,6.885,14.77846939,52933,2024-04-29,02:36:33.373440
3133,40055U 14034C,2024-04-29 12:21:32.379840,1.951e-05,0.0,0.0,999,98.396,313.2509,0.0013176,351.8853,8.2141,14.77848544,52936,2024-04-29,12:21:32.379840
3132,40055U 14034C,2024-04-29 12:21:32.379840,1.951e-05,0.0,0.0,999,98.396,313.2509,0.0013176,351.8853,8.2141,14.77848544,52939,2024-04-29,12:21:32.379840
3134,40055U 14034C,2024-04-29 18:51:31.697856,1.888e-05,0.0,0.0,999,98.3961,313.5329,0.0013165,351.0206,9.0765,14.77849716,52943,2024-04-29,18:51:31.697856
3135,40055U 14034C,2024-04-29 20:29:01.525632,1.809e-05,0.0,0.0,999,98.3961,313.6034,0.0013158,350.8212,9.2755,14.77849845,52941,2024-04-29,20:29:01.525632
3136,40055U 14034C,2024-04-30 02:59:00.822048,1.731e-05,0.0,0.0,999,98.396,313.8854,0.0013137,349.9576,10.1369,14.77850926,52948,2024-04-30,02:59:00.822048
3137,40055U 14034C,2024-04-30 11:06:29.930688,1.704e-05,0.0,0.0,999,98.396,314.238,0.0013115,348.845,11.2466,14.77852264,52953,2024-04-30,11:06:29.930688
3138,40055U 14034C,2024-04-30 11:06:29.930688,1.704e-05,0.0,0.0,999,98.396,314.238,0.0013115,348.845,11.2466,14.77852264,52950,2024-04-30,11:06:29.930688
3139,40055U 14034C,2024-04-30 19:13:59.016000,1.827e-05,0.0,0.0,999,98.396,314.5905,0.0013089,347.7464,12.3425,14.77853955,52958,2024-04-30,19:13:59.016000
3140,40055U 14034C,2024-04-30 19:13:59.016000,1.827e-05,0.0,0.0,999,98.396,314.5905,0.0013089,347.7464,12.3425,14.77853955,52955,2024-04-30,19:13:59.016000
3141,40055U 14034C,2024-05-01 01:43:58.261440,1.831e-05,0.0,0.0,999,98.396,314.8726,0.001307,346.8564,13.2303,14.77855062,52962,2024-05-01,01:43:58.261440
3142,40055U 14034C,2024-05-01 11:28:57.111456,1.926e-05,0.0,0.0,999,98.396,315.2957,0.0013048,345.4805,14.6028,14.77856745,52968,2024-05-01,11:28:57.111456
3143,40055U 14034C,2024-05-01 11:28:57.111456,1.926e-05,0.0,0.0,999,98.396,315.2957,0.0013048,345.4805,14.6028,14.77856745,52965,2024-05-01,11:28:57.111456
3144,40055U 14034C,2024-05-01 19:36:26.158752,1.648e-05,0.0,0.0,999,98.3961,315.6483,0.0013027,344.3528,15.7277,14.77856841,52973,2024-05-01,19:36:26.158752
3145,40055U 14034C,2024-05-01 19:36:26.158752,1.648e-05,0.0,0.0,999,98.3961,315.6483,0.0013027,344.3528,15.7277,14.77856841,52970,2024-05-01,19:36:26.158752
3146,40055U 14034C,2024-05-02 02:06:25.358400,1.691e-05,0.0,0.0,999,98.3961,315.9304,0.0013005,343.4747,16.6037,14.77857909,52977,2024-05-02,02:06:25.358400
3147,40055U 14034C,2024-05-02 11:51:24.194592,1.663e-05,0.0,0.0,999,98.3957,316.3536,0.0013011,342.0844,17.9905,14.77858611,52983,2024-05-02,11:51:24.194592
3148,40055U 14034C,2024-05-02 11:51:24.194592,1.663e-05,0.0,0.0,999,98.3957,316.3536,0.0013011,342.0844,17.9905,14.77858611,52980,2024-05-02,11:51:24.194592
3149,40055U 14034C,2024-05-03 02:28:52.254048,1.581e-05,0.0,0.0,999,98.3958,316.9882,0.001295,340.1209,19.9494,14.77860747,52992,2024-05-03,02:28:52.254048
3150,40055U 14034C,2024-05-03 12:13:50.936448,1.585e-05,0.0,0.0,999,98.3957,317.4112,0.0012916,338.7904,21.2768,14.77862324,52998,2024-05-03,12:13:50.936448
3151,40055U 14034C,2024-05-03 12:13:50.936448,1.585e-05,0.0,0.0,999,98.3957,317.4112,0.0012916,338.7904,21.2768,14.77862324,52995,2024-05-03,12:13:50.936448
3152,40055U 14034C,2024-05-03 18:43:50.056608,1.555e-05,0.0,0.0,999,98.3957,317.6932,0.0012917,337.8917,22.1733,14.77863089,53002,2024-05-03,18:43:50.056608
3153,40055U 14034C,2024-05-03 20:21:19.829952,1.52e-05,0.0,0.0,999,98.3956,317.7638,0.0012918,337.6522,22.4122,14.77863156,53000,2024-05-03,20:21:19.829952
3154,40055U 14034C,2024-05-04 02:51:18.924192,1.507e-05,0.0,0.0,999,98.3956,318.0458,0.001289,336.7676,23.2949,14.77864037,53007,2024-05-04,02:51:18.924192
3155,40055U 14034C,2024-05-04 12:36:17.572896,1.656e-05,0.0,0.0,999,98.3956,318.4689,0.001288,335.4087,24.6506,14.77866077,53013,2024-05-04,12:36:17.572896
3156,40055U 14034C,2024-05-04 19:06:16.632576,1.662e-05,0.0,0.0,999,98.3956,318.7509,0.0012849,334.5152,25.5423,14.77867024,53017,2024-05-04,19:06:16.632576
3157,40055U 14034C,2024-05-05 01:36:15.664608,1.659e-05,0.0,0.0,999,98.3956,319.0329,0.001284,333.6048,26.4506,14.77867973,53021,2024-05-05,01:36:15.664608
3158,40055U 14034C,2024-05-05 11:21:14.230368,1.725e-05,0.0,0.0,999,98.3955,319.456,0.001282,332.2386,27.8138,14.77869595,53027,2024-05-05,11:21:14.230368
3159,40055U 14034C,2024-05-05 11:21:14.230368,1.725e-05,0.0,0.0,999,98.3955,319.456,0.001282,332.2386,27.8138,14.77869595,53024,2024-05-05,11:21:14.230368
3160,40055U 14034C,2024-05-06 01:58:42.003840,1.682e-05,0.0,0.0,999,98.3954,320.0906,0.0012777,330.2091,29.8389,14.77871382,53036,2024-05-06,01:58:42.003840
3161,40055U 14034C,2024-05-06 11:43:40.482336,1.874e-05,0.0,0.0,999,98.3954,320.5137,0.0012757,328.8672,31.178,14.77873728,53042,2024-05-06,11:43:40.482336
3162,40055U 14034C,2024-05-06 11:43:40.482336,1.874e-05,0.0,0.0,999,98.3954,320.5137,0.0012757,328.8672,31.178,14.77873728,53039,2024-05-06,11:43:40.482336
3163,40055U 14034C,2024-05-07 02:21:08.099424,1.729e-05,0.0,0.0,999,98.3953,321.1483,0.0012717,326.821,33.22,14.77875155,53051,2024-05-07,02:21:08.099424
3164,40055U 14034C,2024-05-07 12:06:06.546816,1.729e-05,0.0,0.0,999,98.3953,321.5714,0.00127,325.4568,34.5815,14.77876305,53057,2024-05-07,12:06:06.546816
3165,40055U 14034C,2024-05-07 12:06:06.546816,1.729e-05,0.0,0.0,999,98.3953,321.5714,0.00127,325.4568,34.5815,14.77876305,53054,2024-05-07,12:06:06.546816
3166,40055U 14034C,2024-05-07 18:36:05.432832,1.639e-05,0.0,0.0,999,98.3953,321.8534,0.0012674,324.5421,35.4944,14.77876832,53061,2024-05-07,18:36:05.432832
3167,40055U 14034C,2024-05-07 18:36:05.432832,1.639e-05,0.0,0.0,999,98.3953,321.8534,0.0012674,324.5421,35.4944,14.77876832,53058,2024-05-07,18:36:05.432832
